,Id,Title,Body,Tags,CreationDate,Y,,
818,34853034,find primers and palindromes in python,"A palindromic prime is a prime number that is also palindromic. 
For example, 131 is a prime and also a palindromic prime, as are 313 and 757. 

I need to write a function that displays the first n palindromic prime numbers. 
Display 10 numbers per line and align the numbers properly, as follows:

    2     3     5     7    11   101   131   151   181   191
    313   353   373   383   727   757   787   797   919   929



my code is:

    def paliPrime(n):
    a=0
    b=n
    a+=1
    for i in range(a,b):
        paliPrime=True
        if str(i) == str(i)[::-1]:
            if i>2:
                for a in range(2,i):
                    if i%a==0:
                        paliPrime=False
                        break
                if paliPrime:
                    print i


the code works but not in the way i wanted:

    >>> 
    >>> paliPrime(10)
    3
    5
    7
    >>> 

And what I want is a function that displays the first n palindromic prime numbers. It should display 10 numbers per line and align the numbers properly.",<python><function><loops><primes><palindrome>,2016-01-18 10:58:48,LQ_EDIT,,
819,34853252,Can anyone help me ? How to access this json data using Angularjs?,"[{""_id"":""5693413efc055b0011ac7891"",""attribute"":[{""Size"":""asd"",""Brand"":""asds"",""product_id"":""1""}]},{""_id"":""569cb82c079bfa80094dc936"",""attribute"":[{""Size"":""SA"",""Brand"":""123"",""product_id"":""2""}]}]",<javascript><angularjs><mean>,2016-01-18 11:08:55,LQ_EDIT,,
820,34853620,how can I pass parameter from javascript to php,"<p>the javascript code as below...how can I pass x to php?And there is not any button. </p>

<pre><code>    function f(){
    var x = document.getElementById(""point"").innerHTML;
    }
</code></pre>

<p>And if I pass x to the php file,how can I receive it?</p>
",<javascript><php><html>,2016-01-18 11:27:31,LQ_CLOSE,,
821,34853934,"Need help, specifically with removing repeated word in list","I need to develop a program in which it takes in a user inputted string, e.g. ‘to be or not to be’. Then separate the string into its separate words, ‘to’, ’be’, ’or’, ’not’, ’to’, ’be’. The words are then put into a list, [‘to’, ’be’, ’or’, ’not’, ’to’, ’be’] where they are changed into their position in the list. However, if a word is repeated, only the first use of the word is counted and replaced with its position number. So, for example, both ‘to’s in ‘to be or not to be’ will be counted as 1. This is because the word ‘to’ is repeated and so the first appearance of ‘to’ accounts for both of the words. After the words are replaced with their position number, the sentence should be recreated with these numbers. So ‘to be or not to be’ should become ‘1, 2, 3, 4, 1, 2’. The list of both words and numbers should be saved as either separate files or one single file. 
This is all i have so far:

    UserSentence = input('Enter your chosen sentence: ') #this is where the user inputs their sentence
    UserSentence = UserSentence.split()#.split()takes the inputted string and breaks it down into individual words...
                                   #... and turns it into a list
    List1 = UserSentence
    List2 = UserSentence",<python><python-3.x>,2016-01-18 11:43:53,LQ_EDIT,,
822,34854618,Shorting the columns of data frame under a specific group,"<p>I have a data frame from which the columns has this format:</p>

<pre><code>name             stock1 stock2 value1 value2
stoc_from_csv    Google Yahoo   50      21
stock up to date Opel   Tayoota 42      44
</code></pre>

<p>How can I reshape the column to have all with 1 the one next to other, same for 2 etc. An example of output:</p>

<pre><code>    name             stock1 value1 stock2 value2
    stoc_from_csv    Google 50      Yahoo   21
    stock up to date Opel   42      Tayoota 44
</code></pre>
",<r>,2016-01-18 12:17:37,LQ_CLOSE,,
823,34854697,"CSS display: block, animate H1.. jQuerry","How to slideDown h2 using jQuerry?

html

    <body>
		<hr>
		<h2>Text</h2>

script

    $(window).load(function(){
 		$(""h2"").slideDown();
		});

not working",<jquery><html><css>,2016-01-18 12:22:29,LQ_EDIT,,
824,34854737,C: Why does semi-colon after a macro cause illegal else compile error,"I'm relatively new to C, and apparently I have a fundamental misunderstanding of how macros work.  I thought a macro just caused the preprocessor to replace the `@define`d macro with the replacement text.  But apparently that's not always the case.  My code follows:
**TstBasInc.h**

    #pragma once
    
    #include <stdlib.h>
    #include <string.h>
    #include <ctype.h>
    #include <math.h>
    #include <stdint.h>
    #include <stdbool.h>
    #include <stdarg.h>
    #include <time.h>
    
    //	copy macro
    #define Cpy(ToVar, FrmVar) do {																					\
    								errno = strncpy_s(ToVar, sizeof(ToVar), FrmVar, _TRUNCATE);						\
    									if (errno == STRUNCATE)														\
    										fprintf(stderr, ""string '%s' was truncated to '%s'\n"", FrmVar, ToVar);	\
    							} while(0);
    
    //	clear numeric array macro
    #define ClrNumArr(ArrNam, ArrCnt)			\
    			for (s = 0; s < ArrCnt; s++)	\
    				ArrNam[s] = 0;
    
    
    uint32_t	s;			//	subscript
    
    typedef struct {
    	short	C;
    	short	YY;
    	short	MM;
    	short	DD;
    } SysDat;

**TstMacCmpErr:**

    #include ""stdafx.h""
    #include ""TstBasInc.h""		//	test basic include file
    
    #define ARRCNT 3
    
    int main()
    {
    	char	Cnd = 'E';		//	define to use 'else' path
    	char	ToVar[7 + 1];	//	Cpy To-Variable
    	int		IntArr[ARRCNT];	//	integer array
    
    	Cpy(ToVar, ""short"")						//	compiles with or without the semi-colon
    	if (Cnd != 'E')
    //		Cpy(ToVar, ""short string"");			//	won't compile:  illegal else without matching if
    		Cpy(ToVar, ""short string"")			//	will compile
    	else
    		Cpy(ToVar, ""extra long string"");	//	compiles with or without the semi-colon
    
    	{																					\
    		errno = strncpy_s(ToVar, sizeof(ToVar), ""short str"", _TRUNCATE);				\
    		if (errno == STRUNCATE)															\
    			fprintf(stderr, ""string '%s' was truncated to '%s'\n"", ""short str"", ToVar);	\
    	}
    
    	if (Cnd == 'E') {
    		ClrNumArr(IntArr, ARRCNT)				//	compiles with or without the semi-colon
    			printf(""intarr[0] = %d\n"", IntArr[0]);
    	}
    	else
    		printf(""intarr[0] is garbage\n"");
    	
    	return 0;
    }

The results follow:

    string 'extra long string' was truncated to 'extra l'
    string 'short str' was truncated to 'short s'
    intarr[0] = 0;

As the comments say, when I have a semi-colon after `Cpy(ToVar, ""short string"");` it won't even compile because I get an `""C2181   illegal else without matching if""` error.  As you see, I tried adding a do-while in the macro as suggested [in this post][1], but it didn't make any difference.  When the macro code is copied directly (even without the do-while) that code works okay.  I would have thought just adding the braces in the macro would have fixed the problem but it didn't.  It must have something to do with the `Cpy` ending in an `if` because the `ClrNumArr` macro compiles with or without the semi-colon.  So can someone tell me why the `Cpy` macro doesn't just replace the text?  I must be missing something simple.  I apologize in advance if that's so.

I'm using VS 2015 Community Edition Update 1.


  [1]: http://stackoverflow.com/questions/154136/do-while-and-if-else-statements-in-c-c-macros
",<c><macros>,2016-01-18 12:24:46,LQ_EDIT,,
825,34854860,Sparql Select all diffirent languages appear on Warehouse,"I am trying to select all diffirent language that appear on warehouse to display them as a list, but with no luck until now.

Is there any way to select languages efficiently?

Any idea ? Thanks in advance.",<sparql><rdf><semantic-web>,2016-01-18 12:30:40,LQ_EDIT,,
826,34855039,delete pairs of data out of a range,"I'm trying to delete from a matrix like this:

           x        y
      37.013930	048.775597	
      43.015619	348.803652	
      06.017302	349.831709	
      05.018978	348.859767	
      37.020646	300.887827	
      23.022307	348.915887l
          .           .
          .           .
          .           .
 the data pairs (x, y) that are not in the range (44,350.5)=>(4.5,35.8). Does anyone know how to do it?",<python><numpy><pandas>,2016-01-18 12:40:36,LQ_EDIT,,
827,34855049,Using HMAC SHA256 in Ruby,"<p>I'm trying to apply HMAC-SHA256 for generate a key for an Rest API.</p>

<p>I'm doing something like this:</p>

<pre><code>def generateTransactionHash(stringToHash)
  key = '123'
  data = 'stringToHash'
  digest = OpenSSL::Digest.new('sha256')

  hmac = OpenSSL::HMAC.digest(digest, key, data)
  puts hmac
end
</code></pre>

<p>The output of this is always this: (if I put '12345' as parameter or 'HUSYED815X', I do get the same)</p>

<pre><code>ۯw/{o���p�T����:��a�h��E|q
</code></pre>

<p>The API is not working because of this... Can some one help me with that?</p>
",<ruby-on-rails><ruby><sha256><hmac>,2016-01-18 12:41:03,HQ,,
828,34856036,Visual C# - How to write a file comfortable and easy,"I'm pretty new in developing C#, and my problem is to write a text file. I found some solution with StreamWriter lik this...

    StreamWriter file = new StreamWriter(C:\Downloads\test.txt);
    file.WriteLine(""this is line one"");
    file.WriteLine(""\r\n"");
    file.WriteLine(""this is line 2"");
    file.close();

Is there a more comfortable way to write a file? Maybe without the hardcoded ""\r\n""?

Kind regards proto
",<c#><file><c#-4.0><c#-3.0><filewriter>,2016-01-18 13:33:15,LQ_EDIT,,
829,34856780,Leaflet : tiles didn't load,"<p>I try to use the leaflet-map with polymer.
I add the leaflet-map tag inside my template, but when loading (and waiting) there is only one tile which is displayed (in the top left) with the original configuration (no leaflet-tilelayer, only set the latitude, longitude and zoom)</p>

<p>I switch to non-polymer version of leaflet, and try invalidateSize function, and there is always the same problem? I think i've missed something, but I don't know why.</p>

<p>Does anyone have any idea?
Thanks a lot</p>
",<javascript><polymer><leaflet>,2016-01-18 14:12:15,LQ_CLOSE,,
830,34856910,Why does this implicit cast not result in compile-time error?,"<p>Just trying to understand C#. Just considering the following simplified example.</p>

<pre><code>void Main()
{
    IList&lt;IAnimal&gt; animals = new List&lt;IAnimal&gt;
    {
        new Chicken(),
        new Cow(),
    };

    // Shouldn't this line result in a compile-time error?
    foreach (Chicken element in animals)
    {
    }
}

public interface IAnimal
{
}

public class Cow : IAnimal
{
}

public class Chicken : IAnimal
{
}
</code></pre>

<p>Although the first iteration succeeds, the second does not. Honestly I expected this to fail on compile time. Does anyone understand why it only fails at runtime?</p>
",<c#><.net><implicit-cast>,2016-01-18 14:18:30,LQ_CLOSE,,
831,34856932,How do i install gradle on WINDOWS 10,"<p>I tried some ways with the path thing but it didnt work because when i edit the path in System variables it opens up all the paths not like in tutorials where i should just put the ;%GRADLE_HOME%\bin at the end.</p>

<p><a href=""https://i.stack.imgur.com/CJTlf.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/CJTlf.png"" alt=""enter image description here""></a> </p>

<p><a href=""https://i.stack.imgur.com/mZUTk.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/mZUTk.png"" alt=""enter image description here""></a></p>
",<gradle>,2016-01-18 14:19:18,HQ,,
832,34857049,R.java file is not generated,"<p>I'm new to Android development. I listen Eclipse is better for beginners. So i downloaded and installed in my laptop, Setup also successfully done. My problem is that errors while run the project because R.java file is not generated. Please help me.</p>
",<android>,2016-01-18 14:24:40,LQ_CLOSE,,
833,34857179,How to index a .PDF file in ElasticSearch,"<p>I am new to ElasticSearch. I have gone through very basic tutorial on creating Indexes. I do understand the concept of a indexing. I want ElasticSearch to search inside a .PDF File.  Based on my understanding of creating Indexes, it seems I need to read the .PDF file and extract all the keywords for indexing. But, I do not understand what steps I need to follow. How do I read .PFD file to extract keywords.</p>
",<elasticsearch>,2016-01-18 14:31:18,HQ,,
834,34857857,Validate a email field with jquery,"<p>I need to validate a email field with jquery but the program doesn't work.</p>

<pre><code>   var email_form=$('#email');
        if(email_form!=null){
console.log(""HI"");
            $('#email').on('input', function(){
                console.log(""show "");
            });
        }
</code></pre>

<p>The program prints ""HI"" but it doesn't print in ""show"".My purpose is to every time that an user writes a character in a email field I must validate this text. Anyone can help me?</p>
",<jquery>,2016-01-18 15:05:01,LQ_CLOSE,,
